"","GEOID","NAME","NAMELSAD","State_Name","Elev_mean_m","Elev_cell_count","County_center_Long","County_center_Lat"
"2007","51710","Norfolk","Norfolk city","Virginia",1,1449,-96.7873997260689,41.9163237828574
"2008","48389","Reeves","Reeves County","Texas",908,37363,-96.7873997260689,41.9163237828574
"2009","51155","Pulaski","Pulaski County","Virginia",666,4968,-96.7873997260689,41.9163237828574
"2010","37179","Union","Union County","North Carolina",172,9419,-96.7873997260689,41.9163237828574
"2011","38053","McKenzie","McKenzie County","North Dakota",680,51252,-96.7873997260689,41.9163237828574
"2012","12091","Okaloosa","Okaloosa County","Florida",31,17486,-96.7873997260689,41.9163237828574
"2013","06001","Alameda","Alameda County","California",231,12517,-96.7873997260689,41.9163237828574
"2014","17013","Calhoun","Calhoun County","Illinois",167,4398,-96.7873997260689,41.9163237828574
"2015","18085","Kosciusko","Kosciusko County","Indiana",261,8892,-96.7873997260689,41.9163237828574
"2016","28103","Noxubee","Noxubee County","Mississippi",70,10119,-96.7873997260689,41.9163237828574
"2017","05147","Woodruff","Woodruff County","Arkansas",60,8776,-96.7873997260689,41.9163237828574
"2018","34015","Gloucester","Gloucester County","New Jersey",24,5277,-96.7873997260689,41.9163237828574
"2019","33011","Hillsborough","Hillsborough County","New Hampshire",199,14673,-96.7873997260689,41.9163237828574
"2020","30045","Judith Basin","Judith Basin County","Montana",1535,33000,-96.7873997260689,41.9163237828574
"2021","37121","Mitchell","Mitchell County","North Carolina",974,3304,-96.7873997260689,41.9163237828574
"2022","30077","Powell","Powell County","Montana",1732,40962,-96.7873997260689,41.9163237828574
"2023","41053","Polk","Polk County","Oregon",258,12716,-96.7873997260689,41.9163237828574
"2024","41065","Wasco","Wasco County","Oregon",760,40839,-96.7873997260689,41.9163237828574
"2025","46105","Perkins","Perkins County","South Dakota",791,49529,-96.7873997260689,41.9163237828574
"2026","19173","Taylor","Taylor County","Iowa",360,8448,-96.7873997260689,41.9163237828574
"2027","01129","Washington","Washington County","Alabama",45,15398,-96.7873997260689,41.9163237828574
"2028","39039","Defiance","Defiance County","Ohio",222,6643,-96.7873997260689,41.9163237828574
"2029","54025","Greenbrier","Greenbrier County","West Virginia",801,15680,-96.7873997260689,41.9163237828574
"2030","17121","Marion","Marion County","Illinois",162,8885,-96.7873997260689,41.9163237828574
"2031","51051","Dickenson","Dickenson County","Virginia",591,5045,-96.7873997260689,41.9163237828574
"2032","51007","Amelia","Amelia County","Virginia",90,5432,-96.7873997260689,41.9163237828574
"2033","13243","Randolph","Randolph County","Georgia",117,6124,-96.7873997260689,41.9163237828574
"2034","35029","Luna","Luna County","New Mexico",1375,42345,-96.7873997260689,41.9163237828574
"2035","48355","Nueces","Nueces County","Texas",12,15906,-96.7873997260689,41.9163237828574
"2036","56045","Weston","Weston County","Wyoming",1359,40067,-96.7873997260689,41.9163237828574
"2037","17187","Warren","Warren County","Illinois",217,8668,-96.7873997260689,41.9163237828574
"2038","01089","Madison","Madison County","Alabama",237,11922,-96.7873997260689,41.9163237828574
"2039","47189","Wilson","Wilson County","Tennessee",198,8711,-96.7873997260689,41.9163237828574
"2040","48063","Camp","Camp County","Texas",108,2945,-96.7873997260689,41.9163237828574
"2041","40067","Jefferson","Jefferson County","Oklahoma",270,11298,-96.7873997260689,41.9163237828574
"2042","54085","Ritchie","Ritchie County","West Virginia",289,7044,-96.7873997260689,41.9163237828574
"2043","19145","Page","Page County","Iowa",331,8550,-96.7873997260689,41.9163237828574
"2044","20087","Jefferson","Jefferson County","Kansas",309,8628,-96.7873997260689,41.9163237828574
"2045","22045","Iberia","Iberia Parish","Louisiana",1,14488,-96.7873997260689,41.9163237828574
"2046","37133","Onslow","Onslow County","North Carolina",10,13291,-96.7873997260689,41.9163237828574
"2047","27043","Faribault","Faribault County","Minnesota",339,12050,-96.7873997260689,41.9163237828574
"2048","47057","Grainger","Grainger County","Tennessee",390,4523,-96.7873997260689,41.9163237828574
"2049","48161","Freestone","Freestone County","Texas",116,12662,-96.7873997260689,41.9163237828574
"2050","42087","Mifflin","Mifflin County","Pennsylvania",319,6582,-96.7873997260689,41.9163237828574
"2051","01041","Crenshaw","Crenshaw County","Alabama",112,8667,-96.7873997260689,41.9163237828574
"2052","51520","Bristol","Bristol city","Virginia",555,204,-96.7873997260689,41.9163237828574
"2053","48399","Runnels","Runnels County","Texas",552,14993,-96.7873997260689,41.9163237828574
"2054","48443","Terrell","Terrell County","Texas",724,32991,-96.7873997260689,41.9163237828574
"2055","20153","Rawlins","Rawlins County","Kansas",936,16758,-96.7873997260689,41.9163237828574
"2056","20193","Thomas","Thomas County","Kansas",968,16757,-96.7873997260689,41.9163237828574
"2057","13161","Jeff Davis","Jeff Davis County","Georgia",65,4732,-96.7873997260689,41.9163237828574
"2058","19035","Cherokee","Cherokee County","Iowa",413,9495,-96.7873997260689,41.9163237828574
"2059","05145","White","White County","Arkansas",103,15412,-96.7873997260689,41.9163237828574
"2060","28083","Leflore","Leflore County","Mississippi",37,8764,-96.7873997260689,41.9163237828574
"2061","29053","Cooper","Cooper County","Missouri",225,8806,-96.7873997260689,41.9163237828574
"2062","26043","Dickinson","Dickinson County","Michigan",358,13502,-96.7873997260689,41.9163237828574
"2063","17197","Will","Will County","Illinois",200,13613,-96.7873997260689,41.9163237828574
"2064","48117","Deaf Smith","Deaf Smith County","Texas",1232,22018,-96.7873997260689,41.9163237828574
"2065","46011","Brookings","Brookings County","South Dakota",522,13594,-96.7873997260689,41.9163237828574
"2066","29047","Clay","Clay County","Missouri",268,6423,-96.7873997260689,41.9163237828574
"2067","28027","Coahoma","Coahoma County","Mississippi",49,8533,-96.7873997260689,41.9163237828574
"2068","18011","Boone","Boone County","Indiana",279,6642,-96.7873997260689,41.9163237828574
"2069","19057","Des Moines","Des Moines County","Iowa",203,6861,-96.7873997260689,41.9163237828574
"2070","19163","Scott","Scott County","Iowa",214,7541,-96.7873997260689,41.9163237828574
"2071","20143","Ottawa","Ottawa County","Kansas",407,11241,-96.7873997260689,41.9163237828574
"2072","12023","Columbia","Columbia County","Florida",34,11207,-96.7873997260689,41.9163237828574
"2073","12059","Holmes","Holmes County","Florida",36,6895,-96.7873997260689,41.9163237828574
"2074","28047","Harrison","Harrison County","Mississippi",12,13757,-96.7873997260689,41.9163237828574
"2075","47011","Bradley","Bradley County","Tennessee",259,4873,-96.7873997260689,41.9163237828574
"2076","27017","Carlton","Carlton County","Minnesota",361,15278,-96.7873997260689,41.9163237828574
"2077","48315","Marion","Marion County","Texas",76,6076,-96.7873997260689,41.9163237828574
"2078","36095","Schoharie","Schoharie County","New York",460,10249,-96.7873997260689,41.9163237828574
"2079","40117","Pawnee","Pawnee County","Oklahoma",272,8854,-96.7873997260689,41.9163237828574
"2080","36007","Broome","Broome County","New York",401,11628,-96.7873997260689,41.9163237828574
"2081","48291","Liberty","Liberty County","Texas",21,16425,-96.7873997260689,41.9163237828574
"2082","39009","Athens","Athens County","Ohio",244,7927,-96.7873997260689,41.9163237828574
"2083","39081","Jefferson","Jefferson County","Ohio",328,6494,-96.7873997260689,41.9163237828574
"2084","54083","Randolph","Randolph County","West Virginia",901,16063,-96.7873997260689,41.9163237828574
"2085","54049","Marion","Marion County","West Virginia",370,4864,-96.7873997260689,41.9163237828574
"2086","34011","Cumberland","Cumberland County","New Jersey",10,10557,-96.7873997260689,41.9163237828574
"2087","06057","Nevada","Nevada County","California",1252,15249,-96.7873997260689,41.9163237828574
"2088","55031","Douglas","Douglas County","Wisconsin",307,25930,-96.7873997260689,41.9163237828574
"2089","21199","Pulaski","Pulaski County","Kentucky",308,10248,-96.7873997260689,41.9163237828574
"2090","37065","Edgecombe","Edgecombe County","North Carolina",23,7548,-96.7873997260689,41.9163237828574
"2091","48241","Jasper","Jasper County","Texas",47,13608,-96.7873997260689,41.9163237828574
"2092","49001","Beaver","Beaver County","Utah",1939,39807,-96.7873997260689,41.9163237828574
"2093","13213","Murray","Murray County","Georgia",330,5093,-96.7873997260689,41.9163237828574
"2094","18075","Jay","Jay County","Indiana",281,6103,-96.7873997260689,41.9163237828574
"2095","26117","Montcalm","Montcalm County","Michigan",268,11974,-96.7873997260689,41.9163237828574
"2096","36083","Rensselaer","Rensselaer County","New York",249,10912,-96.7873997260689,41.9163237828574
"2097","12021","Collier","Collier County","Florida",2,35133,-96.7873997260689,41.9163237828574
"2098","35031","McKinley","McKinley County","New Mexico",2117,80953,-96.7873997260689,41.9163237828574
"2099","13017","Ben Hill","Ben Hill County","Georgia",86,3616,-96.7873997260689,41.9163237828574
"2100","05077","Lee","Lee County","Arkansas",59,9149,-96.7873997260689,41.9163237828574
"2101","12003","Baker","Baker County","Florida",39,8220,-96.7873997260689,41.9163237828574
"2102","13173","Lanier","Lanier County","Georgia",57,2854,-96.7873997260689,41.9163237828574
"2103","20159","Rice","Rice County","Kansas",514,11255,-96.7873997260689,41.9163237828574
"2104","01015","Calhoun","Calhoun County","Alabama",227,8886,-96.7873997260689,41.9163237828574
"2105","28059","Jackson","Jackson County","Mississippi",9,14643,-96.7873997260689,41.9163237828574
"2106","21037","Campbell","Campbell County","Kentucky",208,2463,-96.7873997260689,41.9163237828574
"2107","21057","Cumberland","Cumberland County","Kentucky",233,4693,-96.7873997260689,41.9163237828574
"2108","28107","Panola","Panola County","Mississippi",85,10269,-96.7873997260689,41.9163237828574
"2109","48195","Hansford","Hansford County","Texas",958,13674,-96.7873997260689,41.9163237828574
"2110","48071","Chambers","Chambers County","Texas",3,12107,-96.7873997260689,41.9163237828574
"2111","13239","Quitman","Quitman County","Georgia",101,2280,-96.7873997260689,41.9163237828574
"2112","48199","Hardin","Hardin County","Texas",21,12561,-96.7873997260689,41.9163237828574
"2113","39143","Sandusky","Sandusky County","Ohio",197,6677,-96.7873997260689,41.9163237828574
"2114","23021","Piscataquis","Piscataquis County","Maine",325,75619,-96.7873997260689,41.9163237828574
"2115","17153","Pulaski","Pulaski County","Illinois",109,3097,-96.7873997260689,41.9163237828574
"2116","40107","Okfuskee","Okfuskee County","Oklahoma",251,9297,-96.7873997260689,41.9163237828574
"2117","26145","Saginaw","Saginaw County","Michigan",189,13504,-96.7873997260689,41.9163237828574
"2118","35039","Rio Arriba","Rio Arriba County","New Mexico",2336,88600,-96.7873997260689,41.9163237828574
"2119","50005","Caledonia","Caledonia County","Vermont",417,11104,-96.7873997260689,41.9163237828574
"2120","51023","Botetourt","Botetourt County","Virginia",455,8301,-96.7873997260689,41.9163237828574
"2121","17119","Madison","Madison County","Illinois",156,11408,-96.7873997260689,41.9163237828574
"2122","48085","Collin","Collin County","Texas",188,12791,-96.7873997260689,41.9163237828574
"2123","45001","Abbeville","Abbeville County","South Carolina",171,7465,-96.7873997260689,41.9163237828574
"2124","31053","Dodge","Dodge County","Nebraska",394,8794,-96.7873997260689,41.9163237828574
"2125","12115","Sarasota","Sarasota County","Florida",3,13260,-96.7873997260689,41.9163237828574
"2126","55077","Marquette","Marquette County","Wisconsin",256,7701,-96.7873997260689,41.9163237828574
"2127","04015","Mohave","Mohave County","Arizona",1136,200171,-96.7873997260689,41.9163237828574
"2128","04025","Yavapai","Yavapai County","Arizona",1360,119055,-96.7873997260689,41.9163237828574
"2129","45051","Horry","Horry County","South Carolina",12,18249,-96.7873997260689,41.9163237828574
"2130","42091","Montgomery","Montgomery County","Pennsylvania",86,7685,-96.7873997260689,41.9163237828574
"2131","16061","Lewis","Lewis County","Idaho",1046,8377,-96.7873997260689,41.9163237828574
"2132","51720","Norton","Norton city","Virginia",765,116,-96.7873997260689,41.9163237828574
"2133","34027","Morris","Morris County","New Jersey",194,7664,-96.7873997260689,41.9163237828574
"2134","29211","Sullivan","Sullivan County","Missouri",281,10307,-96.7873997260689,41.9163237828574
"2135","20135","Ness","Ness County","Kansas",721,16660,-96.7873997260689,41.9163237828574
"2136","48039","Brazoria","Brazoria County","Texas",7,22251,-96.7873997260689,41.9163237828574
"2137","51790","Staunton","Staunton city","Virginia",455,302,-96.7873997260689,41.9163237828574
"2138","31029","Chase","Chase County","Nebraska",1018,14246,-96.7873997260689,41.9163237828574
"2139","39113","Montgomery","Montgomery County","Ohio",272,7291,-96.7873997260689,41.9163237828574
"2140","48447","Throckmorton","Throckmorton County","Texas",415,13250,-96.7873997260689,41.9163237828574
"2141","13221","Oglethorpe","Oglethorpe County","Georgia",188,6429,-96.7873997260689,41.9163237828574
"2142","05029","Conway","Conway County","Arkansas",148,8363,-96.7873997260689,41.9163237828574
"2143","29147","Nodaway","Nodaway County","Missouri",319,13891,-96.7873997260689,41.9163237828574
"2144","38073","Ransom","Ransom County","North Dakota",365,15204,-96.7873997260689,41.9163237828574
"2145","26017","Bay","Bay County","Michigan",184,10558,-96.7873997260689,41.9163237828574
"2146","47157","Shelby","Shelby County","Tennessee",86,11557,-96.7873997260689,41.9163237828574
"2147","06007","Butte","Butte County","California",468,26311,-96.7873997260689,41.9163237828574
"2148","27115","Pine","Pine County","Minnesota",326,24911,-96.7873997260689,41.9163237828574
"2149","48021","Bastrop","Bastrop County","Texas",140,12507,-96.7873997260689,41.9163237828574
"2150","53039","Klickitat","Klickitat County","Washington",617,32839,-96.7873997260689,41.9163237828574
"2151","53055","San Juan","San Juan County","Washington",24,11292,-96.7873997260689,41.9163237828574
"2152","55009","Brown","Brown County","Wisconsin",221,10378,-96.7873997260689,41.9163237828574
"2153","20205","Wilson","Wilson County","Kansas",280,8712,-96.7873997260689,41.9163237828574
"2154","22069","Natchitoches","Natchitoches Parish","Louisiana",50,18411,-96.7873997260689,41.9163237828574
"2155","22109","Terrebonne","Terrebonne Parish","Louisiana",0,28850,-96.7873997260689,41.9163237828574
"2156","13155","Irwin","Irwin County","Georgia",95,5124,-96.7873997260689,41.9163237828574
"2157","26011","Arenac","Arenac County","Michigan",190,11346,-96.7873997260689,41.9163237828574
"2158","19111","Lee","Lee County","Iowa",195,8581,-96.7873997260689,41.9163237828574
"2159","20141","Osborne","Osborne County","Kansas",530,14027,-96.7873997260689,41.9163237828574
"2160","26047","Emmet","Emmet County","Michigan",212,15181,-96.7873997260689,41.9163237828574
"2161","19071","Fremont","Fremont County","Iowa",310,8225,-96.7873997260689,41.9163237828574
"2162","23015","Lincoln","Lincoln County","Maine",30,11703,-96.7873997260689,41.9163237828574
"2163","36099","Seneca","Seneca County","New York",190,6412,-96.7873997260689,41.9163237828574
"2164","21125","Laurel","Laurel County","Kentucky",350,6698,-96.7873997260689,41.9163237828574
