%global
        time = "1989-01-01/1"

%climate
        id = 0

%attributes
        elevation = "288"
        latitude = "42.41"
        longitude = "-85.372"
        wind speed = "3.3"
        annual precipitation = "934.7"
        temperature average = "9.4"
        temperature amplitude = "68.8"


%data
 prec	 tavg	 tmax	 tmin	 grad	 wind
0	20.45	28.4	12.5	303.27	2.44
0	25.05	30.4	19.7	238.15	4.25
0	23.4	28.4	18.4	324.57	2
10.54	21.8	26.2	17.4	99.73	1.67
0	23.85	28.4	19.3	164.4	1.57
0	23.5	31.1	15.9	310.35	1.63
2.29	22.2	27.1	17.3	136.55	1.85
0	26.35	34	18.7	321.39	2.34
0	25.4	34	16.8	296.93	3.1
1.14	26	33.9	18.1	312.65	3.74
28.07	23.25	28.2	18.3	282.24	2.1
0	23.4	31.2	15.6	295.58	2.24
1.4	23.85	26.8	20.9	134.86	2.72
0	21.8	25.8	17.8	188.42	1.98
0	20.6	25.9	15.3	252.98	2.64
0	19.7	26.7	12.7	304.81	1.9
0	21.5	30.5	12.5	282.07	3.99
0	25.7	30.4	21	185.62	3.24
6.99	23.4	26.4	20.4	117.8	3.08
5.08	23.9	29.3	18.5	174.7	1.38
0	25.15	30.9	19.4	234.27	2
0	25.9	32.7	19.1	288.56	2.18
5.33	25.05	30.4	19.7	169.67	2.62
0	29.35	35.5	23.2	282.86	3.05
0	30.4	36.2	24.6	288.11	3.42
11.18	28.25	35.7	20.8	282.6	4.03
24.13	21.25	24.8	17.7	78.68	2.36
0	22.4	30.2	14.6	266	2.04
0	22.1	29	15.2	227.12	2.06
0	22.8	29.1	16.5	185.79	2.49
0	23.75	29.6	17.9	273.24	2.61
0	20.5	27.3	13.7	299.4	1.97
0	21	28.3	13.7	281.92	2.09
0	22	26.6	17.4	153.63	2.52
0	19.15	24.4	13.9	301.18	3.56
0	18.35	27.7	9	305.94	1.65
0	18.95	28.1	9.8	288.22	2.32
0	20.75	25.6	15.9	123.5	3.57
0	18.2	26.1	10.3	298.71	2.86
0	18.55	28.9	8.2	292.31	1.77
0	20.8	28.5	13.1	203.5	1.92
1.27	24.45	29.6	19.3	143.11	1.09
11.43	21.65	26.2	17.1	119.59	2.56
0	20.3	26.6	14	281.54	2.62
0	18.9	27	10.8	266.31	2.09
0	20.25	28.4	12.1	219.22	2.44
0	19.1	28.5	9.7	213.32	1.83
27.94	21.85	27.4	16.3	163.79	2.09
0	22.55	27.9	17.2	155.46	2.37
0	24	27.2	20.8	116.48	2.09
0	22.65	26.5	18.8	93.5	2.34
24.13	17.95	21	14.9	39.38	2.55
45.72	19.8	23.5	16.1	106.5	2.33
3.18	18.5	23.9	13.1	205.83	3.89
0	17.55	23.6	11.5	223.95	4.1
0	17.3	20.8	13.8	98.73	2.91
0	17.6	23.5	11.7	242.17	2.95
0	17.55	25.1	10	242.26	1.65
0	17.85	26.3	9.4	209.8	1.53
0	18.8	24	13.6	119.59	1.58
0	18.5	26.8	10.2	236.68	1.22
0	18.45	26.5	10.4	213.22	1.97
0	20.95	27	14.9	229.91	3.15
0	16.05	19.5	12.6	81.82	2.35
0	12.45	13.9	11	38.29	3.64
15.88	13.2	16.3	10.1	40.49	3.83
13.97	17.25	20.2	14.3	40.21	1.75
46.36	18.75	21.4	16.1	0.25	1.72
0	18.25	21.8	14.7	120.4861111	1.43
0	18.5	26.5	10.5	200.5787036	1.31
0	16.8	24.2	9.4	186.2268518	2.53
0	20.4	27	13.8	184.16	4.82
3.3	17.95	22.8	13.1	89.49	2.46
0.64	12.15	15	9.3	71.2	4.2
0	9.5	15.4	3.6	121.52	2.72
0	11.4	20.2	2.6	210.18	2.22
6.35	14.25	17.6	10.9	43.26	4.12
7.62	17.85	21.5	14.2	56.46	2.53
2.54	10.8	16.6	5	119.87	3.31
0	12.55	20.1	5	173.33	3.96
0	12.55	21.3	3.8	216.42	2.02
1.27	14.45	20.4	8.5	110.41	4.18
0	10.3	15.8	4.8	159.72	2.37
0	8.2	15.2	1.2	128.85	2.29
2.29	12.85	17.3	8.4	84.58	2.79
0	13.4	21.4	5.4	191.8	2.18
25.53	16.85	23.6	10.1	70.86	4.24
10.54	19.2	26.8	11.6	176.86	2.9
2.54	15.3	23.1	7.5	35.49	4.14
0	9.4	14.9	3.9	182.26	3.11
0	9.3	17	1.6	174.4	2.32
0	10.45	21.1	-0.2	192.91	1.85
0	13.75	24	3.5	190.26	2.56
0	15.8	25.9	5.7	172.18	1.93
0.64	11.9	15.8	8	100.92	1.97
13.97	8.5	14.7	2.3	19.14	4.34
5.84	0.85	3.1	-1.4	63.94	5.49
3.81	3.55	7.6	-0.5	40.02	6.76
0	6.15	9.2	3.1	119.56	3.77
0	5.25	13.5	-3	156.54	2.88
3.18	9.9	13.8	6	29.71	3.56
33.53	10.7	13.3	8.1	24.57	3.56
4.06	14.1	19.1	9.1	60.14	2.24
2.54	7	9.6	4.4	27.62	2.95
0	6.75	9.8	3.7	73.12	2.7
5.08	11.25	16.5	6	58.34	1.95
6.35	5.85	9.2	2.5	45.81	4.52
1.27	2.1	4.2	0	27.11	3.66
0.13	3.5	8.3	-1.3	79.37	2.69
0	5.1	11.9	-1.7	132.75	1.18
3.3	3.15	9.2	-2.9	60.91	2.84
4.95	4.55	6	3.1	11.29	3.29
0.38	5.25	8.6	1.9	74.57	5.92
0	5.05	10.3	-0.2	140.57	4.14
0	12.1	21.4	2.8	119.48	4.73
0	7.15	16.9	-2.6	100.95	4.04
0	0.2	5.6	-5.2	100.67	3.14
1.91	-0.8	1.5	-3.1	60.17	4.04
0	-1.85	1.7	-5.4	64.16	2.88
0	1.5	8.7	-5.7	60.55	3.42
0	7.95	13.9	2	119.19	2.46
0	9.6	15.9	3.3	76.13	2.63
1.52	9.05	10.1	8	15.16	1.69
0	9.65	11.6	7.7	32	2.58
0	12.65	18.6	6.7	117.95	3.2
19.3	5.85	9.9	1.8	68.25	4.52
2.29	2	4	0	22.75	3.97
0	2.4	6	-1.2	67.48	1.52
0	1.55	3.4	-0.3	24.62	2.38
1.27	4.15	5.9	2.4	20.88	1.18
1.4	5.3	7.7	2.9	41.12	3.58
26.67	2.35	4.5	0.2	6.43	5.5
0	2.75	4.5	1	27.24	2.17
0	2.65	5.8	-0.5	32.95	0.91
0	1	3.5	-1.5	36.37	2.87
0	1.1	4.6	-2.4	64.31	1.54
0	2.25	6.8	-2.3	86.9	3.29
0	4.1	12.2	-4	108.79	2.69
0	6.4	16.4	-3.6	106.68	1.68
0	6.55	14.7	-1.6	106.83	3.2
0	8.7	14.4	3	66.48	2.71
0	12.45	16.5	8.4	62.25	2.74
0	12.6	15.3	9.9	47.91	2.94
0	13.95	18	9.9	79.34	4.46
18.29	14.75	16.9	12.6	14.72	3.71
30.99	6.35	12.8	-0.1	11.44	4.61
17.27	-1	0.4	-2.4	12.23	4.89
1.52	-1.85	0.5	-4.2	101.77	3.8
0.89	-5	-3	-7	68.05	4.14
0.89	-6.95	-4.4	-9.5	42.01	4.52
0	-4.15	-1.5	-6.8	46.43	3.52
1.78	-1.05	2.7	-4.8	21.97	4.78
0	-7.45	-4.8	-10.1	91.02	4.34
0	-6.15	-4.2	-8.1	92.52	4.29
0	-2.55	2.1	-7.2	91.42	5.74
0	3.1	5.9	0.3	82.56	4.69
0.25	6.9	9.8	4	51.17	3.5
28.19	8.2	9.9	6.5	8.62	5.02
1.02	5.15	9.5	0.8	43.48	4.16
0	6.65	11.5	1.8	29.06	5.44
0	4.9	7.5	2.3	16.56	4.3
0	5.7	11.9	-0.5	48.3	4.18
1.14	8.35	12.5	4.2	47.3	2.88
0	1.3	4.8	-2.2	75.38	2.38
0	1.55	6.7	-3.6	89.96	2.74
0	0.5	5.2	-4.2	50.06	2.92
11.56	3.05	4.9	1.2	23.14814814	2.57
13.59	8.45	12.2	4.7	8.7	5.42
0.25	4.15	6	2.3	5.18	5.73
1.02	4.75	8.7	0.8	84.21	2.71
0	2.35	4.7	0	25.72	2.5
0	0.8	2.2	-0.6	23.34	3.55
0	2.35	3.6	1.1	42.6	2.99
0	4.05	8.1	0	59.21	2.16
0	4.2	5.8	2.6	19.12	2.91
0	5.85	8	3.7	65.53	2.58
14.61	6.5	9.9	3.1	9.3	5.64
0.64	2.95	6.7	-0.8	16.58	4.61
0	1	6.1	-4.1	90.65	2.96
0	4.55	9.7	-0.6	88.53	5.54
32.77	5.75	8.8	2.7	27.06	6.08
3.81	8.3	9.7	6.9	17.98	3.23
0	2	6.9	-2.9	27.92	4.22
2.92	-0.7	1.9	-3.3	20.44	2.96
2.67	-0.05	2	-2.1	77.08	5.22
0	-2.7	-0.5	-4.9	37.86	5.46
0	-2.85	0	-5.7	82.08	4.25
0	2	5.6	-1.6	38.9	7.06
5.46	5.45	8.7	2.2	8.36	4.07
0	-0.3	2.3	-2.9	21.14	2.97
6.35	-1.75	-1.1	-2.4	32.08	3.35
5.72	-2.7	-0.4	-5	18.46	4.14
8.89	-7	-0.6	-13.4	136.89	2.49
0	-8.6	-3.3	-13.9	56.37	3.59
0	-4.95	-1	-8.9	31.92	4.85
0	-4.3	-1.9	-6.7	43.57	5.27
0	-3.5	2.8	-9.8	70.94	1.71
1.4	-6.05	-3.7	-8.4	32.43	3.32
0	-1.4	3.8	-6.6	72.89	2.83
0	-2.95	-2	-3.9	21.12	4.69
0	-2.9	-0.3	-5.5	62.2	2.42
0	-8.2	-5.1	-11.3	101.72	2.68
0	-2.85	5.2	-10.9	84.66	4.56
1.02	-1.9	4.7	-8.5	32.83	3.49
1.52	-10.15	-4.3	-16	34.29	3.25
1.14	-10.8	-7	-14.6	62.97	3.46
1.14	-7.95	-5.1	-10.8	81.03	2.91
0	-9.1	-6.5	-11.7	101.19	4.31
0	-7	-4.2	-9.8	71.48	3.88
0	-10.75	-6.3	-15.2	87.88	5.44
0.51	-13.75	-10.7	-16.8	74.15	7.36
0.76	-18.3	-15.4	-21.2	85.15	5.18
0	-18.8	-10.6	-27	112.3	4.14
0	-16.75	-12	-21.5	71.49	2.14
0	-13.65	-6.9	-20.4	127.84	4.44
0	-10.6	-6.6	-14.6	99.7	4.97
0	-9.6	-1.5	-17.7	120.93	2.81
0	-9.55	-5	-14.1	104.68	3.76
0	-10.1	-4.6	-15.6	64.73	4.72
2.29	-4.7	-2.3	-7.1	57.95	2.79
2.67	-9.6	-7.1	-12.1	47.16	6.5
0.76	-12.1	-8.3	-15.9	161.76	4.2
0	-12.05	-7.2	-16.9	108.42	3.8
0	-11.1	-7.7	-14.5	150.27	4.66
0.13	-6.4	-2.7	-10.1	102.57	2.9
0.89	-10.95	-5.5	-16.4	158.83	3.31
0	-2.85	7.2	-12.9	154.57	4.98
0	2.3	8.7	-4.1	104.88	2.27
0	-1.3	7.5	-10.1	156.7	3.51
0	-0.7	3.8	-5.2	71.36	6.27
0	-4.1	2.2	-10.4	178.04	2.85
0	-4.65	-1.6	-7.7	82.29	6.15
10.41	-1	2.5	-4.5	23.45	6.51
1.91	-0.75	0.1	-1.6	34.39	4.02
0	0.1	2	-1.8	65.79	2.13
0	2.75	7	-1.5	130.45	3.44
17.15	2.45	5.1	-0.2	18.06	7.31
0.51	-0.65	2.3	-3.6	95.64	8.38
0	-3.65	-1.8	-5.5	99.11	6
0.51	-3.1	-0.7	-5.5	169.01	5.5
0	-7.9	-2.7	-13.1	194.29	5.27
1.78	-11.35	-4.4	-18.3	121.72	1.95
0.76	-4.95	1.5	-11.4	188.2	1.98
0	-3.6	7.7	-14.9	202.19	1.91
1.91	1.4	10.4	-7.6	189.67	3.46
6.48	4.05	7.4	0.7	207.77	4.22
0	5.75	16.5	-5	230.05	1.38
0	7.3	12.1	2.5	102.76	4.62
0	14.25	22.3	6.2	200.31	5.64
0	8.5	17.1	-0.1	42.33	4.46
0	0.35	4.4	-3.7	150.28	3.58
0	-1.1	3.8	-6	221.47	3.24
0	-2.45	2.3	-7.2	211.59	3.76
0	-1.2	5.7	-8.1	219.97	2.7
51.5	5.3	11.1	-0.5	153.21	4.06
0	1.2	6.5	-4.1	229.34	3.66
14.1	8.4	19.4	-2.6	65.89	6.35
14.61	10	17.5	2.5	160.95	4.95
0	7.6	12	3.2	83.2	2.34
3.68	12.7	18.3	7.1	140.51	3
0	16.15	24.8	7.5	174.11	4.44
0	20.9	24.4	17.4	169.93	5.47
3.81	17.85	25.3	10.4	182.11	3.12
1.65	9.3	11.7	6.9	56.46	6.13
0	10.7	16	5.4	204.96	4.88
0	12.05	20.2	3.9	157.43	2.87
0	9.45	12.1	6.8	68.64	5.11
6.86	13.45	18.7	8.2	146.98	5.4
0	9.65	13.3	6	192.34	3.33
3.56	14.8	22.7	6.9	138.65	4.88
0	1.55	7.9	-4.8	59.21	8.37
0	-3.85	-2	-5.7	138.44	5.57
0	-4.25	-2.3	-6.2	121.24	5.36
0	-4.55	-1.7	-7.4	139.06	4.66
0	-1.95	0.6	-4.5	81.35	2.48
0	0.7	4.6	-3.2	125.77	1.43
0	2	9.3	-5.3	184.09	2.29
16.89	0.55	2.4	-1.3	36.82	5.18
11.3	2.2	3.9	0.5	49.76	5.27
0.76	3.9	9.3	-1.5	280.78	2.78
0	1.25	6	-3.5	67.43	2.56
0	5.4	12.2	-1.4	270.47	4.16
0	6.15	12.2	0.1	290.28	4.62
0	8.05	16.6	-0.5	196.13	2.28
0	6.55	9	4.1	67.21	2.81
0	10.6	17.1	4.1	225.28	3.2
0	11.7	21.8	1.6	291.28	0.89
0	14.25	23.3	5.2	291.65	2.08
0	18.15	26.4	9.9	285.18	4.04
0	15.85	22.1	9.6	163.2	5.23
0	13.2	20.8	5.6	276.13	2.44
24.77	10.45	13.7	7.2	51.79	4.42
12.45	10.8	15	6.6	57	3.35
1.52	8.6	11.8	5.4	51.96	3.36
0	13	20.3	5.7	264.17	2.99
0	15.35	25.1	5.6	291.07	3.29
1.52	16.5	21.6	11.4	196.7	2.44
1.52	16	22.4	9.6	179.41	2.42
0	13.8	18.1	9.5	228.36	2.69
0	12.85	19.6	6.1	310.54	3.66
0	14.35	22.3	6.4	281.04	3.96
0	14.2	20	8.4	188.98	4.38
0	12.2	18.1	6.3	286.87	4.88
0	14.8	24.4	5.2	303.98	4.2
0	22.25	29.8	14.7	246.6	1.76
5.72	19.25	25	13.5	135.34	1.98
0	18.15	26	10.3	277.26	1.62
11.18	20.15	29.9	10.4	239.85	2.16
0	12.8	18.3	7.3	297.47	2.89
0	10.8	20	1.6	332.57	2.56
0	17.85	28.2	7.5	286.61	4.89
16.51	20.4	27.1	13.7	238.84	3.83
0.25	10.55	13.7	7.4	190.97	3.84
0	10.55	17	4.1	224.24	2.98
0	11	21.1	0.9	331.82	1.48
0	16.75	23.3	10.2	251.04	3.59
0	13.95	18.1	9.8	141.17	1.97
0	15.3	22.1	8.5	235.38	3.2
0	19.55	28.7	10.4	322.35	2.74
0	22.45	30.2	14.7	285.58	3.34
0	23.75	30	17.5	299.71	4.37
2.92	18.45	24.6	12.3	181.15	2.28
17.65	15.7	20.1	11.3	80.74	2.04
9.27	16.95	21.7	12.2	212.29	3
0	17.55	27.4	7.7	325.89	0.84
0	21.05	28.8	13.3	286.04	2.08
0	24.2	31.9	16.5	273.26	2.33
0	22.7	29.4	16	255.26	2.32
0.13	23.3	28.6	18	236.58	1.67
5.72	23.95	30.7	17.2	265.75	2.19
31.12	18.05	20.1	16	44.84	1.92
2.29	16.4	21.2	11.6	167.14	2.55
0	12.75	16.4	9.1	186.89	2.53
0	12.55	20.7	4.4	320.75	2.31
0	23.45	31.1	15.8	307.86	6.04
0	18.7	27.1	10.3	249.73	3.62
0	16.3	25.3	7.3	347.02	1.03
0	18.1	26.6	9.6	317.51	1.26
0	20.65	29.1	12.2	310.55	1.17
0	19.6	28.8	10.4	335.54	2.08
0	23.6	32.5	14.7	331.09	1.84
0	24.15	32.5	15.8	319.94	1.49
0	22.5	30	15	285.61	1.64
0	24.15	32.2	16.1	275.31	1.54
0	25.45	31.7	19.2	291.93	1.29
0	26.05	32.5	19.6	267.34	4.08
5.84	20.95	25.1	16.8	246.68	3.76
0	19.45	26	12.9	342.63	2.66
0	21.95	27.2	16.7	280.86	2.96
0	18.45	24.4	12.5	345.28	2.28
0	17.4	24.5	10.3	267.95	2.53
0	19.05	26.9	11.2	269.57	2.04
0	24	32.5	15.5	272.66	1.39
0	25.35	32.1	18.6	239.87	2.05
1.02	26.7	32.3	21.1	229.2	2.53
0	21.6	25.7	17.5	207.83	2.15
0	19.5	25.2	13.8	321.71	2.17
0	18.7	27.8	9.6	332.72	2.08
0	18.6	24.6	12.6	339.53	2.39
0	16.4	25.2	7.6	323.49	1.81
0	22.1	29	15.2	286.82	2.35
0.38	22.55	27.6	17.5	177.69	2.52
0	22.7	30.2	15.2	292.46	2.64
0	22.25	29.5	15	312.63	2.16
0	21.15	31.1	11.2	330.09	2.38
0	28.65	35.9	21.4	318.09	4.94
0	28.8	34.1	23.5	287.06	2.39
0	26.4	32.7	20.1	245.67	3.19
0	19.3	23.2	15.4	310.56	3.38
0	18.9	23.9	13.9	290.82	3.68
0	16.7	24.7	8.7	276.59	2.11
0	18.2	25.7	10.7	135.71	4.2
0	17.7	26	9.4	304.81	1.83
0	18.9	26.2	11.6	181.63	2.1
17.15	21.7	25.1	18.3	121.23	1.73
0	23.45	28.7	18.2	196.61	2.37
0	21.3	27	15.6	222.06	3.92
0	18.55	24.7	12.4	302.01	3
0	18.3	26.4	10.2	325.87	1.69
0	19.6	28.5	10.7	302.72	1.32
0	19.85	29	10.7	317.71	0.9
0	21.25	28.9	13.6	253.3	1.63
1.14	21.2	26.4	16	165.41	1.81
0	19.6	23.2	16	79.87	3.05
0	25.15	31.6	18.7	219.57	1.96
0	23.85	28.5	19.2	272.76	2.45
0	22.25	30	14.5	307.84	2.42
0.64	23.15	32.6	13.7	296.88	1.56
0	25.9	35.2	16.6	283.79	1.96
0	26.5	34.9	18.1	278.02	1.62
0	25.65	33.6	17.7	238.82	2.58
0	24.25	32.1	16.4	315.41	2.67
0	20.05	27.9	12.2	199.33	2
21.59	20.4	24.5	16.3	47.82	2.56
0.25	26.2	31	21.4	212.42	1.94
15.49	26.7	31.2	22.2	162.83	2.78
0	28.35	33.3	23.4	231.73	1.56
1.27	25.3	29.3	21.3	125.56	1.73
0	24.55	30.1	19	274.67	2.04
0	23.8	30.5	17.1	256.31	1.69
3.81	25.25	30.6	19.9	261.63	2.74
0	21.25	27.9	14.6	281.84	2.18
0	20.35	27.3	13.4	171.82	3.52
0	20.95	25	16.9	87.63	1.68
0	21.45	27.3	15.6	168.95	2.5
0	18.3	24.6	12	277.11	4.11
5.33	14.45	21	7.9	167.33	1.95
40.64	14.55	17.3	11.8	46.04	3.01
42.55	16.7	17.4	16	25.04	3.23
0	19.2	23.2	15.2	82.92	1.69
11.43	25.6	31.5	19.7	232.75	2.8
24.77	25.55	31	20.1	225.83	3.26
2.16	23.7	28.1	19.3	125.83	2.06
2.41	20.9	25.3	16.5	179.27	2.35
0	19.15	26.2	12.1	261.42	1.43
0	19.05	26.6	11.5	251.36	2.15
0	23.9	31	16.8	249.61	3.14
0	25.2	31.4	19	227.6	2.39
0	18.6	24.3	12.9	246.21	2.21
0	18.1	26.6	9.6	266.74	0.92
0	19.35	27.9	10.8	258.27	1.23
0	20.25	27.8	12.7	257.7	2.31
0	22.8	29.3	16.3	231.52	1.74
0	22.15	30.2	14.1	207.98	1.97
0	23.1	31	15.2	235.79	2.7
0	23.5	28.1	18.9	155.8	3.64
5.72	24.1	27.8	20.4	92.47	5.05
0	20.55	26.3	14.8	212.71	2.44
0	21.05	26.2	15.9	223.13	2.88
5.72	15.8	19.8	11.8	52.94	2.58
8.26	15.6	19.6	11.6	172.75	4.68
0	13.7	20.1	7.3	133.46	1.67
0	14.55	23.5	5.6	238.51	2.65
0	13.05	17.3	8.8	146.12	4.35
0	9.85	16.5	3.2	202.93	1.82
0	10.3	19.6	1	233.26	1.92
0	15.45	23.5	7.4	206.83	4.24
0	21.55	28.6	14.5	218.38	3.93
0	21.1	27.8	14.4	216.1	2.92
0	18.85	26.6	11.1	201.75	2.46
0	22.9	30.2	15.6	188.56	4.04
0	15.75	23.6	7.9	228.6	2.7
0	15.35	26.1	4.6	225.81	2.18
0	22.5	32	13	190.5	3.7
22.86	23.1	27.1	19.1	94.35	3.97
2.54	15.8	21.1	10.5	125.51	2.6
2.29	14.45	22	6.9	144.36	2.27
0	14.25	21.2	7.3	210.17	2.67
0	14.3	23.5	5.1	178.73	2.54
0	19.2	26.9	11.5	182.78	4.11
26.29	17.5	21.2	13.8	61.18	3.18
0	18.85	23.1	14.6	105.68	3.34
2.54	15.35	23.1	7.6	195.38	3.23
0	17	27.3	6.7	185.97	2.24
0	22.4	29.1	15.7	104.96	2.07
0	24.3	30.1	18.5	149.71	2.43
0	24.4	31.4	17.4	146.15	1.81
1.91	24.05	30.7	17.4	150.48	3.31
0	16.3	22.7	9.9	178.98	3.88
2.67	8.55	10.5	6.6	57.01	4.06
0	9.1	11.4	6.8	46.32	3.88
0	6.8	10.4	3.2	86.32	1.98
0	8.75	14.2	3.3	90.13	2.52
6.35	8.2	13.4	3	33.56	1.55
0	15.6	23.5	7.7	146.34	2.74
33.4	15.1	16.2	14	14.49	2.81
0.38	16.9	22.4	11.4	135.89	3.58
40.01	20.4	25.1	15.7	100.65	6.26
3.81	14.4	17.2	11.6	34.03	6.43
0	16.05	21.6	10.5	162.4	3.78
0	19.75	25.4	14.1	151.6	5.66
4.19	14.85	21	8.7	100.16	3.21
7.87	8.55	10.7	6.4	55.78	2.98
0	8.05	12.7	3.4	109.48	4.22
0	7.75	14.5	1	156.44	4.46
0	14.45	20.8	8.1	112.62	1.69
16.76	7	12.9	1.1	20.17	3.97
0	6.55	13.5	-0.4	142.07	1.85
0	8	14.9	1.1	136.62	4.17
0	10.35	16.7	4	139.42	3.92
1.27	11.35	16.1	6.6	78.17	5.61
1.02	4.8	11.1	-1.5	132.33	2.35
0	5.3	13.7	-3.1	137.05	2.72
0	6	12.4	-0.4	134.38	2.39
0	5.65	13.4	-2.1	67.07	1.73
2.41	6.95	10.9	3	40.53	4.74
1.27	3.35	5.2	1.5	46.31	5.24
0	2.35	4.2	0.5	46.32	1.74
0	4.1	7.6	0.6	56.67	2.42
0	4	8.9	-0.9	91.78	2.2
0	4.25	8.7	-0.2	59.29	2.32
1.4	5.35	7.8	2.9	12.24	4.07
0	11.1	14.4	7.8	18.29	3.14
0	6.85	15.5	-1.8	115.59	2.79
0	9.95	14.1	5.8	99.04	5.34
1.27	3.2	5.7	0.7	37.88	4.48
0	1.85	3.3	0.4	39.57	1.96
1.52	1.8	3.7	-0.1	32.94	2.78
0	2.05	5.1	-1	63.67	2.64
0	7.25	14.4	0.1	17.91	4.48
0	11.1	14.7	7.5	15.13	2.42
38.74	7.35	14.3	0.4	9.03	4.26
2.29	-2.3	0.7	-5.3	46.35	3.68
0	-3.35	0.9	-7.6	79.52	1.64
0	-1.4	1.6	-4.4	73.96	4.46
0	0.9	4.1	-2.3	76.96	3.83
4.83	0.75	2.3	-0.8	9.51	1.96
0	-2.75	3	-8.5	77.96	4.78
0	-1.65	6.4	-9.7	25.47	3.98
0	0.45	5.6	-4.7	53.06	5.14
0	-2.75	2.3	-7.8	74.13	4.96
5.08	-6.25	-1.6	-10.9	38.08	4.54
21.59	2.75	7.2	-1.7	8.07	5.09
3.81	-1.1	0.6	-2.8	23.04	6.07
0.64	-3.85	-1.9	-5.8	59.87	2.32
1.27	-7.25	-3.9	-10.6	93.53	3.18
0	-6.1	-2.1	-10.1	88.09	3.1
1.02	-3.45	-1	-5.9	15.71	3.77
0.25	-4.15	-1.1	-7.2	57.85	2.08
0.64	-4.6	-3.5	-5.7	15.93	2.54
0.13	0.15	6.4	-6.1	67.92	1.15
12.95	-2.9	0.7	-6.5	14.46	1.97
0	1.45	7	-4.1	82.42	2.19
0	-0.9	1.2	-3	18.35	4.08
0	-2.9	0.6	-6.4	39.34	3.82
2.03	-5.25	-3.8	-6.7	15.8	3.74
2.03	-3.75	-1.6	-5.9	50.49	5.6
0	-5.7	-2.6	-8.8	59.13	3.61
0	-2.6	3.6	-8.8	65.98	4.3
0	-0.3	0.8	-1.4	26.11	2.38
0	-2.55	1.5	-6.6	68.5	3.32
0	1.55	3.5	-0.4	39.62	3.73
0	5.45	9.6	1.3	17.17	5.23
5.08	0.9	10.3	-8.5	29	9.44
0	-5.2	-3.1	-7.3	17.5	5.98
0	-2.25	0.6	-5.1	53.99	2.97
0	-1.05	6.9	-9	89.43	2.53
0	-0.05	1.4	-1.5	10.5	2.8
2.67	-1	1.3	-3.3	14.56	4.35
0	-1.4	1.4	-4.2	14.91	4.3
0	-2.3	-0.1	-4.5	56.9	2.83
1.14	0.55	7.8	-6.7	58.03	3.79
3.18	-3	-0.7	-5.3	39.91	5.78
0	-8.15	-3.5	-12.8	48.78	3.35
0	-12.3	-7.3	-17.3	87.57	3.26
0	-5.4	-1.4	-9.4	70	4.64
1.14	0.7	3.3	-1.9	15.37	5.36
0.51	8.05	13.3	2.8	10.73	5.37
0.64	13.95	16.5	11.4	11.98	5.5
46.99	8.35	13.2	3.5	20.94	4.74
0.64	2.75	4.8	0.7	78.44	4.74
8.64	1.9	4.6	-0.8	37.51	4.35
4.57	2.4	4.3	0.5	21.63	4.77
0	1.55	3.8	-0.7	81.6	2.54
8	0.3	1.4	-0.8	19.69	4.12
3.3	-2.2	-0.8	-3.6	36.87	5.39
0.51	-3.65	-0.7	-6.6	53.19	3.7
0	-5.95	0.3	-12.2	93.05	4.3
0.25	-3.05	1.2	-7.3	31.76	6.32
1.02	-6.8	-3.2	-10.4	102.13	6.44
0	-11	-7.2	-14.8	68.81	6.27
0	-13.95	-11.2	-16.7	80.07	5.96
0	-10.3	-5.6	-15	66.78	3.17
0.76	-5.6	-2	-9.2	69.96	5.08
0	-8.85	-7.1	-10.6	73.2	3.5
0	-9.55	-6.6	-12.5	114.4	3.12
0	-13.65	-8.4	-18.9	101.34	3.98
1.27	-6.15	-3.1	-9.2	48.32	3.48
0	-5	-0.4	-9.6	60.19	2.6
5.72	-2.05	6.4	-10.5	65.78	6.43
20.32	-0.05	8	-8.1	25.81	8.9
0	-11.25	-8.1	-14.4	77.13	7.48
0	-10	-5.1	-14.9	50.76	3.84
1.52	-4.35	-2	-6.7	38.2	4.46
0	-2.9	-1.5	-4.3	52.79	2.74
0	-1.1	0.3	-2.5	37.96	3
1.65	2.6	7.2	-2	38.51	4.42
4.32	3.9	7.4	0.4	26.21	3.62
9.91	-1.95	0.5	-4.4	14.76	6.12
0	-3.45	-0.4	-6.5	69.43	3.16
0.64	-1.45	1	-3.9	58.55	2.92
3.18	-1.1	0.9	-3.1	30.65	6.7
1.27	-10.55	-3.1	-18	90.72	6.89
0.25	-12.85	-4	-21.7	104.91	2.03
0	-12.05	-9.5	-14.6	39.15	3.89
0.25	-10.45	-3.3	-17.6	119.21	2.99
0	-6.1	-0.6	-11.6	120.34	4.68
0	-6.6	-1.3	-11.9	117.73	3.33
0	-8.95	-1.4	-16.5	153.38	2.96
13.21	2.05	8.6	-4.5	26.42	6.34
0	-6.05	-0.8	-11.3	85.34	6.34
0	-10.4	-8.4	-12.4	119.14	5.42
0	-11.4	-5.1	-17.7	160.82	2.48
0	-13.25	-5	-21.5	117.02	1.96
0	-5.55	0.5	-11.6	168.79	2.22
0	-7.25	2	-16.5	162.5	1.59
0	-3.85	2.4	-10.1	159.46	3.04
0.76	-2.45	-0.3	-4.6	29.63	3.12
3.05	-4.85	-0.8	-8.9	76.27	4.4
0	-8.45	-3.7	-13.2	123.59	2.64
0	-6.3	-2.4	-10.2	109.87	1.69
3.56	-3.2	1.7	-8.1	49.23	4.94
0	-1.7	1.5	-4.9	167.23	2.57
